ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc
88,Belgium,140,169,Mitsubishi,mitsubishi sapporo,mitsubishi,sapporo,JapanKorea,Japan,standard,0,Mitsubishi,149,2351,95,1245,5,4,466,169,137,6.8000002,8.3000002,13,9.3666668,190,,720990,1.2545569,14472.159,4176.8115,172.61731,49.819103,94.874573,95.531853,93.751022,94.784035,.28861013,.25,9900000,5689499975680,6141100163072,114203181056,123267981312,11535.675,12451.312
89,Belgium,140,169,Mitsubishi,mitsubishi sapporo,mitsubishi,sapporo,JapanKorea,Japan,standard,0,Mitsubishi,95,2351,95,1245,5,4,466,169.5,137,6.8000002,8.3000002,13,9.3666668,190,,730000,1.1765412,14639.091,4071.9512,179.27524,49.866486,97.033081,97.986572,96.662415,101.00563,.27815601,.25,9940000,6167400022016,6361400213504,123678253056,127568650240,12442.48,12833.868
76,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,2094,1597,62.5,930,5,4,420,160,139.5,9,11.5,14,11.5,155,,176200,.65653372,4005.0986,518.16229,340.04788,43.993923,64.780396,88.360764,51.429401,,.12937567,.25,9810000,2632800010240,4948303020032,59844628480,112476962816,6100.3701,11465.542
77,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,3928,1597,55,985,5,4,433,165,136,9,11.5,14,11.5,150,,203700,.70266056,4907.1465,660.2049,308.54059,41.510887,70.089172,90.024826,55.084106,,.13453947,.25,9820000,2846799953920,4976879337472,68579598336,119893352448,6983.666,12209.099
78,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,4209,1597,55,985,5,4,433,165,136,9,11.5,14,11.5,150,,212450,.68301398,5442.8154,829.39319,256.15112,39.033108,72.997749,87.735588,57.546692,,.15238312,.25,9830000,3057599905792,5118832934912,78333501440,131140796416,7968.8203,13340.874
79,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,1533,1597,55,985,5,4,430,165,136,9,11.5,14,11.5,152,,199950,.60266125,5320.0176,689.76953,289.87943,37.584461,75.739647,94.125214,60.118504,,.1296555,.25,9840000,3264699957248,5229430439936,86863020032,139138105344,8827.543,14140.052
80,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,2014,1597,55,985,5,4,430,165,136,9,11.5,14,11.5,152,,199950,.56136912,5175.6069,702.80414,284.50317,38.633152,81.631805,110.84858,64.116974,72.714607,.13579164,.25,9850000,3508400029696,5446300073984,90813194240,140974784512,9219.6133,14312.161
81,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,5504,1597,55,1005,5,4,447,168,137,9,11.5,14,11.5,155,,223700,.60282475,5092.9858,859.2887,260.3316,43.923153,85.648804,112.41151,69.007988,82.946632,.16872002,.25,9850000,3655199883264,5378299920384,83218063360,122447945728,8448.5342,12431.264
82,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,4361,1597,55,1005,5,4,447,168,137,7.0999999,9.6999998,10.5,9.1000004,158,,257450,.64149421,4991.8379,936.15448,275.00803,51.574192,87.990669,114.41574,75.029518,94.111588,.18753704,.25,9860000,3957100118016,5454200045568,76726362112,105754443776,7781.5781,10725.603
83,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,2340,1597,55,1000,5,4,452.5,167,137,7.0999999,9.6999998,10.5,9.1000004,158,,291200,.68545455,5264.0532,1156.7733,251.73471,55.318588,89.657471,111.87827,80.779312,100.43012,.21974954,.25,9860000,4188800024576,5453800013824,75721383936,98588925952,7679.6533,9998.877
84,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,1707,1597,55,1005,5,4,452.5,167,137,7.0999999,9.6999998,10.5,9.1000004,158,,354990,.77565074,5964.2734,1455.7335,243.85645,59.519402,91.674309,111.58408,85.906792,108.03296,.24407557,.25,9860000,4512599769088,5588500086784,75817287680,93893754880,7689.3799,9522.6934
85,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,2135,1598,55,1005,5,4,452.5,167,137,7.0999999,9.6999998,10.5,9.1000004,158,,372990,.76073176,6329.6162,1572.2377,237.23512,58.927742,93.54113,110.32454,90.088455,110.84995,.24839383,.25,9860000,4834399879168,5644800229376,82039455744,95791898624,8320.4316,9715.2031
86,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,1808,1597,55,1005,5,4,456,169.5,138.5,5.9000001,7.5,10.1,7.8333335,162,,392120,.76034993,7566.8872,2011.5857,194.9308,51.820515,94.124512,100.24823,91.255554,98.115952,.26584056,.25,9860000,5084899966976,5728999833600,98125234176,110554669056,9951.8496,11212.441
87,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,1421,1597,55,1005,5,4,456,169.5,138.5,5.6999998,7.5,10.1,7.7666669,162,,399990,.74226809,8313.1006,2168.574,184.44841,48.115623,94.232849,96.488007,92.674103,93.25135,.26086223,.25,9870000,5318699909120,5864300216320,110539980800,121879339008,11199.593,12348.464
88,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,2520,1755,66,1060,5,4,453,169.5,141.5,5.8000002,7.6999998,10.1,7.8666668,170,12.7,469990,.81780493,9433.9316,2722.728,172.61731,49.819103,94.874573,95.531853,93.751022,94.784035,.28861013,.25,9900000,5689499975680,6141100163072,114203181056,123267981312,11535.675,12451.312
89,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,2575,1755,66,1060,5,4,453,169.5,141.5,5.9000001,7.6999998,10,7.8666668,168,12.7,480000,.77361614,9625.7031,2677.4473,179.27524,49.866486,97.033081,97.986572,96.662415,101.00563,.27815601,.25,9940000,6167400022016,6361400213504,123678253056,127568650240,12442.48,12833.868
90,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,2801,1796,66,1060,5,4,453,169.5,140.5,8.1000004,8.1000004,8.1000004,8.1000004,171,11.7,499000,.75903666,11086.239,2526.5439,197.50301,45.010754,100,100,100,100,.22789907,.25,9970000,6554400063488,6554400063488,145618534400,145618534400,14605.671,14605.671
91,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,2743,1755,66,1000,5,4,453,169.5,140.5,6.1999998,8.1000004,9.8999996,8.0666666,171,11.7,519000,.75406832,11030.676,2836.3289,182.98302,47.05061,103.26694,100.17468,103.20855,98.951965,.25713101,.25,9980000,6868899987456,6659199991808,145989599232,141532708864,14628.217,14181.634
92,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,2008,1755,66,1000,5,4,453,169.5,140.5,6.1999998,8.1000004,9.8999996,8.0666666,171,11.7,500944,.69646782,11148.035,2824.5215,177.35535,44.935631,105.05042,98.685303,105.71643,97.173737,.25336495,.19499999,10050000,7228599828480,6758599753728,160865665024,150406250496,16006.534,14965.796
93,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,1787,1834,93,1130,5,4,461,173,140,6.1999998,8.1000004,9.8999996,8.0666666,200,10,629960,.85750508,12963.51,4095.718,153.80942,48.594864,106.37553,94.961479,108.62782,94.70903,.31594205,.19499999,10080000,7405199949824,6659700162560,152386469888,137045352448,15117.705,13595.77
94,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,1481,1834,93,1170,5,4,462,173,140,5.6999998,7.0999999,9.6999998,7.5,200,10,599960,.77920896,12671.139,4143.0859,144.80994,47.348545,107.11726,93.028763,111.21077,96.222595,.32697028,.205,10090000,7768900108288,6831000256512,164078960640,144270540800,16261.542,14298.369
95,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,1178,1834,85,1170,5,4,461,173,140,5.6999998,7.0999999,9.6999998,7.5,200,10,574960,.72261059,13026.829,4013.1582,143.26871,44.136604,107.01917,92.179031,112.84203,99.307602,.30806869,.205,10140000,8068100259840,6990699954176,182798385152,158387814400,18027.455,15620.1
96,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,415,1834,85,1170,5,4,462,173,140,5.6999998,7.0999999,9.6999998,7.5,200,10,639960,.78289163,14158.725,4001.2634,159.93948,45.198986,107.16185,92.2789,115.16536,101.31741,.28260055,.20999999,10160000,8305099931648,7080900034560,183745265664,156660596736,18085.164,15419.35
97,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,838,1997,100,1260,5,4,463,174,142,6.5,11.5,11.5,9.833333,210,9.6999998,719960,.84564495,14558.293,4289.4824,167.84309,49.453602,108.98994,93.677063,117.03963,105.13853,.29464185,.20999999,10190000,8675499966464,7334250151936,175427059712,148305674240,17215.609,14554.041
98,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,1004,1997,100,1240,5,4,463,174,142,6.4000001,11.4,11.4,9.7333336,210,9.6999998,719960,.80939901,14620.207,4043.6245,178.04819,49.244171,109.699,92.213631,118.16418,103.15016,.27657777,.20999999,10190000,9063999995904,8031429984256,184062394368,163094020096,18063.041,16005.302
99,Belgium,141,171,Mitsubishi,mitsubishi galant,mitsubishi,galant,JapanKorea,Japan,intermediate,0,Mitsubishi,897,1997,100,1240,5,4,463,174,142,6.4000001,11.4,11.4,9.7333336,210,9.6999998,719960,.77719831,13663.324,4691.8975,153.44751,52.692886,109.34683,89.114082,119.49971,102.41924,.34339356,.20999999,10190000,9439537004544,,179142524928,,17580.229,
83,Belgium,144,172,Mitsubishi,mitsubishi tredia/cordia,mitsubishi,tredia,JapanKorea,Japan,intermediate,0,Mitsubishi,2477,1410,51,860,5,4,428,165,136,7,9,11,9,145,,266200,.62660712,4812.1255,1057.4624,251.73471,55.318588,89.657471,111.87827,80.779312,100.43012,.21974954,.25,9860000,4188800024576,5453800013824,75721383936,98588925952,7679.6533,9998.877
84,Belgium,144,172,Mitsubishi,mitsubishi tredia/cordia,mitsubishi,tredia,JapanKorea,Japan,intermediate,0,Mitsubishi,1297,1410,51,860,5,4,438,166,137,7,9,11,9,145,,299990,.65547615,5040.2051,1230.191,243.85645,59.519402,91.674309,111.58408,85.906792,108.03296,.24407557,.25,9860000,4512599769088,5588500086784,75817287680,93893754880,7689.3799,9522.6934
85,Belgium,144,172,Mitsubishi,mitsubishi tredia/cordia,mitsubishi,tredia,JapanKorea,Japan,intermediate,0,Mitsubishi,675,1468,55,860,5,4,438,166,137,7,9,11,9,145,,329990,.67303109,5599.9092,1390.9829,237.23512,58.927742,93.54113,110.32454,90.088455,110.84995,.24839383,.25,9860000,4834399879168,5644800229376,82039455744,95791898624,8320.4316,9715.2031
86,Belgium,144,172,Mitsubishi,mitsubishi tredia/cordia,mitsubishi,tredia,JapanKorea,Japan,intermediate,0,Mitsubishi,245,1597,55,920,5,4,438,166,137,6,7.9000001,10.1,8,155,,397790,.77134448,7676.3037,2040.6729,194.9308,51.820515,94.124512,100.24823,91.255554,98.115952,.26584056,.25,9860000,5084899966976,5728999833600,98125234176,110554669056,9951.8496,11212.441
76,Belgium,146,175,Mitsubishi,mitsubishi celeste,mitsubishi,celeste,JapanKorea,Japan,compact,0,Mitsubishi,1388,1597,62.5,930,5,3,396,152.5,136,9,11.5,14,11.5,160,,191200,.71242476,4346.0547,562.27374,340.04788,43.993923,64.780396,88.360764,51.429401,,.12937567,.25,9810000,2632800010240,4948303020032,59844628480,112476962816,6100.3701,11465.542
77,Belgium,146,175,Mitsubishi,mitsubishi celeste,mitsubishi,celeste,JapanKorea,Japan,compact,0,Mitsubishi,1239,1597,55,895,5,4,399.5,153.5,136,9,11.5,14,11.5,155,,199950,.68972498,4816.8086,648.0509,308.54059,41.510887,70.089172,90.024826,55.084106,,.13453947,.25,9820000,2846799953920,4976879337472,68579598336,119893352448,6983.666,12209.099
79,Belgium,146,175,Mitsubishi,mitsubishi celeste,mitsubishi,celeste,JapanKorea,Japan,compact,0,Mitsubishi,760,1597,54,900,5,2,422.5,162,138,7,9.6999998,10.6,9.1000004,160,,206200,.62149912,5486.3101,711.33026,289.87943,37.584461,75.739647,94.125214,60.118504,,.1296555,.25,9840000,3264699957248,5229430439936,86863020032,139138105344,8827.543,14140.052
80,Belgium,146,175,Mitsubishi,mitsubishi celeste,mitsubishi,celeste,JapanKorea,Japan,compact,0,Mitsubishi,377,1597,54,945,5,2,411.5,161,133,7,9.6999998,10.6,9.1000004,161,,206200,.57891631,5337.3848,724.77222,284.50317,38.633152,81.631805,110.84858,64.116974,72.714607,.13579164,.25,9850000,3508400029696,5446300073984,90813194240,140974784512,9219.6133,14312.161
91,Belgium,147,168,Mitsubishi,mitsubishi sigma,mitsubishi,sigma,JapanKorea,Japan,standard,0,Mitsubishi,91,2972,130,1420,5,4,474,177.5,143.5,7.8000002,9.3999996,13.6,10.266666,220,9,1150000,1.6708642,24441.766,6284.7363,182.98302,47.05061,103.26694,100.17468,103.20855,98.951965,.25713101,.25,9980000,6868899987456,6659199991808,145989599232,141532708864,14628.217,14181.634
92,Belgium,147,168,Mitsubishi,mitsubishi sigma,mitsubishi,sigma,JapanKorea,Japan,standard,0,Mitsubishi,95,2972,130,1420,5,4,474,177.5,143.5,7.8000002,9.3999996,13.6,10.266666,220,9,1066515,1.4827873,23734.283,6013.436,177.35535,44.935631,105.05042,98.685303,105.71643,97.173737,.25336495,.19499999,10050000,7228599828480,6758599753728,160865665024,150406250496,16006.534,14965.796
83,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,Japan,subcompact,0,Nissan,303,988,37,610,4,3,364.5,156,139.5,6,7.5,9,7.5,145,,193750,.45606735,3502.4395,769.65942,251.73471,55.318588,89.657471,111.87827,80.779312,100.43012,.21974954,.25,9860000,4188800024576,5453800013824,75721383936,98588925952,7679.6533,9998.877
84,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,Japan,subcompact,0,Nissan,3303,988,37,610,4,3,364.5,156,139.5,4.8000002,6.9000001,6.4000001,6.0333333,145,,206250,.45065486,3465.2566,845.78448,243.85645,59.519402,91.674309,111.58408,85.906792,108.03296,.24407557,.25,9860000,4512599769088,5588500086784,75817287680,93893754880,7689.3799,9522.6934
85,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,Japan,subcompact,0,Nissan,3745,988,37,610,4,3,364.5,156,139.5,4.8000002,6.9000001,6.4000001,6.0333333,145,,216000,.44054279,3665.5061,910.48914,237.23512,58.927742,93.54113,110.32454,90.088455,110.84995,.24839383,.25,9860000,4834399879168,5644800229376,82039455744,95791898624,8320.4316,9715.2031
86,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,Japan,subcompact,0,Nissan,4002,988,37,620,4,3,364,156,139.5,4.9000001,6.9000001,6.0999999,5.9666667,145,15.9,229000,.44404808,4419.0991,1174.7759,194.9308,51.820515,94.124512,100.24823,91.255554,98.115952,.26584056,.25,9860000,5084899966976,5728999833600,98125234176,110554669056,9951.8496,11212.441
87,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,Japan,subcompact,0,Nissan,4820,988,37,620,4,3,364,156,139.5,4.9000001,6.9000001,6.0999999,5.9666667,145,15.9,238000,.44166055,4946.4185,1290.3337,184.44841,48.115623,94.232849,96.488007,92.674103,93.25135,.26086223,.25,9870000,5318699909120,5864300216320,110539980800,121879339008,11199.593,12348.464
88,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,Japan,subcompact,0,Nissan,5161,988,37,700,4,3,364,156,139.5,5,6.5999999,6.4000001,6,142,15.9,248000,.43153179,4978.0103,1436.7041,172.61731,49.819103,94.874573,95.531853,93.751022,94.784035,.28861013,.25,9900000,5689499975680,6141100163072,114203181056,123267981312,11535.675,12451.312
89,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,Japan,subcompact,0,Nissan,5322,988,37,630,4,3,364,156,139.5,5,6.5999999,6.4000001,6,142,15.9,260000,.41904208,5213.9229,1450.2839,179.27524,49.866486,97.033081,97.986572,96.662415,101.00563,.27815601,.25,9940000,6167400022016,6361400213504,123678253056,127568650240,12442.48,12833.868
90,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,Japan,subcompact,0,Nissan,6075,988,37,700,4,3,364,156,139.5,6,6,6,6,142,15.9,260000,.39549005,5776.3975,1316.4357,197.50301,45.010754,100,100,100,100,.22789907,.25,9970000,6554400063488,6554400063488,145618534400,145618534400,14605.671,14605.671
91,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,Japan,subcompact,0,Nissan,5899,988,37,700,4,3,373.5,156,139.5,4.5,6.0999999,6.5999999,5.7333331,150,,262500,.38139293,5579.0986,1434.5593,182.98302,47.05061,103.26694,100.17468,103.20855,98.951965,.25713101,.25,9980000,6868899987456,6659199991808,145989599232,141532708864,14628.217,14181.634
92,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,Japan,subcompact,0,Nissan,5331,988,37,700,4,3,373.5,156,139.5,4.5,6.0999999,6.5999999,5.7333331,150,,266000,.36982265,5919.5786,1499.8138,177.35535,44.935631,105.05042,98.685303,105.71643,97.173737,.25336495,.19499999,10050000,7228599828480,6758599753728,160865665024,150406250496,16006.534,14965.796
93,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,UK,subcompact,0,Nissan,4136,998,40,775,4,3,369.5,158.5,143,4.8000002,6.6999998,6,5.8333335,150,16.4,325000,.44239181,6687.9497,348879.03,.93155497,48.594864,111.52296,112.96883,108.62782,94.70903,52.165321,.19499999,10080000,7405199949824,6659700162560,152386469888,137045352448,15117.705,13595.77
94,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,UK,subcompact,0,Nissan,3916,998,40,775,5,3,370,159,143,4.8000002,6.6999998,6,5.8333335,150,16.4,328000,.42599595,6927.3511,349249.88,.93915564,47.348545,114.28477,115.82764,111.21077,96.222595,50.41608,.205,10090000,7768900108288,6831000256512,164078960640,144270540800,16261.542,14298.369
95,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,UK,subcompact,0,Nissan,2850,998,40,775,5,3,370,159,143,4.8000002,6.6999998,6,5.8333335,150,16.4,314900,.39576676,7134.6675,325982.56,.96600258,44.136604,118.18302,120.65344,112.84203,99.307602,45.689945,.205,10140000,8068100259840,6990699954176,182798385152,158387814400,18027.455,15620.1
96,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,UK,subcompact,0,Nissan,2405,998,40,775,5,3,370,159,143,4.8000002,6.6999998,6,5.8333335,150,16.4,309900,.37911451,6856.3486,338851.72,.9145593,45.198986,121.07697,123.8623,115.16536,101.31741,49.4216,.20999999,10160000,8305099931648,7080900034560,183745265664,156660596736,18085.164,15419.35
97,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,UK,subcompact,0,Nissan,2915,998,40,775,5,3,370,159,143,4.8000002,6.6999998,6,5.8333335,150,16.4,309900,.3639999,6266.48,370260.75,.83697772,49.453602,124.86951,125.24588,117.03963,105.13853,59.085922,.20999999,10190000,8675499966464,7334250151936,175427059712,148305674240,17215.609,14554.041
98,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,UK,subcompact,0,Nissan,3061,998,40,775,5,3,372,158.5,142,4.8000002,6.6999998,6,5.8333335,150,16.4,319900,.35964045,6496.2002,393579.59,.81279624,49.244171,129.12666,125.81062,118.16418,103.15016,60.586121,.20999999,10190000,9063999995904,8031429984256,184062394368,163094020096,18063.041,16005.302
99,Belgium,149,186,NissanDatsun,nissan micra,nissan,micra,JapanKorea,UK,subcompact,0,Nissan,3141,998,40,775,5,3,372,158.5,142,5.3000002,7.0999999,7.0999999,6.5,150,16.4,299900,.32374269,5691.4702,354622.72,.84568751,52.692886,131.12405,127.13857,119.49971,102.41924,62.307751,.20999999,10190000,9439537004544,,179142524928,,17580.229,
74,Belgium,150,185,NissanDatsun,nissan/datsun sunny 120Y,nissan,sunny,JapanKorea,Japan,compact,0,Nissan,2909,1171,48,745,5,2,405,162,139,6,8,10,8,160,,115125,.53793639,2507.6045,329.28064,349.62576,45.910351,52.987747,81.603378,41.778015,,.13131283,.25,9770000,2090899996672,4754294439936,45543104512,103556046848,4661.5254,10599.391
75,Belgium,150,185,NissanDatsun,nissan/datsun sunny 120Y,nissan,sunny,JapanKorea,Japan,compact,0,Nissan,5382,1171,38,815,5,4,395,154.5,139,8,10,12,10,150,,124875,.52852285,2780.2188,346.25745,360.64206,44.915531,59.221603,84.058105,47.11232,,.12454324,.25,9790000,2313099935744,4682313367552,51498889216,104247091200,5260.3564,10648.324
76,Belgium,150,185,NissanDatsun,nissan/datsun sunny 120Y,nissan,sunny,JapanKorea,Japan,compact,0,Nissan,3334,1171,38,815,5,4,395,154.5,139,8,10,12,10,150,,156125,.58173281,3548.7856,459.12653,340.04788,43.993923,64.780396,88.360764,51.429401,,.12937567,.25,9810000,2632800010240,4948303020032,59844628480,112476962816,6100.3701,11465.542
